,id,title,language_code,description,similar_books,ratings_count,num_pages,text_reviews_count,average_rating,Action,Adventure,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,War,Action_b,Adventure_b,Crime_b,Documentary_b,Drama_b,Family_b,Fantasy_b,History_b,Horror_b,Music_b,Mystery_b,Romance_b,War_b
525940,29360509,An ember from the fire: Poems on the life of Fanny Van de Grift Stevenson,eng,"""An Ember from the Fire is an exciting first collection lit up by the poet's vivid conjuring of place. Jane Bonnyman's bright, bold poetry is suffused with colour but she has a gift too for the odd angle, for what is left unsaid, for getting under the skin of her characters. In poems filled with sights, noises, people, above all with emotions, Fanny Van de Grift Stevenson emerges as the central figure in this story of a life lived through place. A miniature jewel of a biography.""
Gerrie Fellows
""In An Ember from the Fire, a sequence of poems based on the life of Fanny Van de Grift, especially concerning her marriage to Robert Louis Stevenson, Jane Bonnyman provides a series of vignettes which are quiet, yet unsettling, rich, and evocative. The quality of the writing is delicate and finely controlled. The poems also show the central character's strength and resilience; and the shifts of circumstance and personal ambition between Grez and Fontainebleau, Napa and elsewhere, and the wispy summits of Mount Vaea are beautifully conveyed. A very impressive first pamphlet.""
Alexander Hutchison",[],1.0,36.0,1.0,5.0,0.06162170022882841,0.0632197367048122,0.06351819853583292,1.0,1.0,0.06638719045336582,0.06795370950281562,1.0,0.05715451813952408,0.06872308766895666,0.06156630311215433,1.0,0.05362297888994005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
164398,21523447,Snort And Wobbles,eng,"Dragons are not real: Everyone knows that. So what do you do when you are eight years old and meet one in your garden?
You have the adventure of your life!",[],9.0,67.0,7.0,5.0,0.17274708558541027,0.19558830132227054,0.16550641551767475,0.17591326226399126,1.0,1.0,1.0,0.15255007320642175,0.16546024584845434,0.14389697593770287,0.16566514383967668,1.0,0.10586747140917045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
405434,33573656,Disturbance & Destruction,eng,"The world has gone through disturbances and destruction after an elected leader took all into nuclear wars. A few people hid in underground refuges. Others, found portals to parallel worlds and escaped. Craig and Marla Reynolds went to a parallel world. Now, with their daughter, twenty five year old Nadia, they are headed back to Earth. Hoping to find things are back to what they once were, they instead find nothing could possibly be the same.",[],6.0,202.0,5.0,4.83,0.13562269464332016,1.0,0.08695401956904965,1.0,0.12560520341524442,0.12279387406535514,1.0,0.1372422031237655,0.1056642744228933,0.0830544873720324,0.09624987428907739,0.09691140557646669,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
54086,8052180,Where Do They Go When It Rains?,eng,"Stef takes the twins out for a walk to the seaside. On their way, they pass through fields full of flowers, grasshoppers, and bees. They stop at a farm, where they feed the hens, pigs, and ponies. But when they reach the sea, the clouds turn grey and it starts to rain. The twins love splashing about in the rain ... but where do all the animals go when it rains?
A wonderfully detailed picture book with a variety of animals to spot. It will be enjoyed time and time again.
(Ages 3-6)",[],14.0,32.0,1.0,4.71,0.06994652221692184,1.0,0.057986103800206405,0.06021442817481879,0.0805559550234149,1.0,1.0,0.056917782231396014,0.06531063912171893,0.06929336395690197,0.054961299171185286,1.0,0.046447768239893945,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
365520,33288329,Practical Phrendonics,en-US,"Forty years after The Demon of Histlewick Downs, the threat of Phrendonic Magic has long since faded. During that time, the world changed. In the city of Trifienne, new methods of scientific inquiry have not only transformed academic learning, they have seeped into all aspects of society. Nowhere is that influence more evident than at Trifienne's Exidgeon University, which has taken the bold step of integrating the women's classes with the men's.
For Exidgeon student Dona Merinne, those changes haven't gone nearly far enough. She won't rest until the faculty reward her brilliance and dedication with a professor's cap, and nothing - not handsome young men, not blatantly biased professors, and not even a strangely glowing book - is going to stand in her way.
Practical Phrendonics is the second book in the Dreamweaver Chronicles, and the first volume of the Heiromancer trilogy.",[],3.0,387.0,2.0,4.67,0.13160827276509326,1.0,0.11571133743781468,0.12512786457860367,1.0,0.13593344387865347,1.0,0.12141177485993787,0.12920488802190871,0.09873413369086968,0.12413911113197876,1.0,0.09777313960079917,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
211712,18662528,Naughty Nana,eng,"Nana is a sheepdog puppy who just wants to have fun. Her antics cause her new family to shout, ""No, Nana. Naughty Nana!"" Will Nana ever learn to be nice?",[],48.0,32.0,9.0,4.85,0.026311670975437896,0.028844063281148705,0.02383389643573092,0.021063536853759203,1.0,1.0,0.02767186414518956,0.020630778513792677,1.0,0.02924821610750384,0.024756056468289007,1.0,0.012921806219483847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
154886,16042060,"Viper Girl's Killer Cake and Cookie Catastrophe (Viper Girl, #2)",eng,"Viper Girl and her pet fox, Logan, are preparing to watch their favorite cartoon marathon. Viper Girl knows she's going to need to keep her energy level up to stay focused for all the fun, so she decides to bake a little snack to keep her going. But her attempt to make a sugary treat yields some surprising results, and Viper Girl is once again called upon to save the day!",[],4.0,28.0,2.0,5.0,0.05421727984514268,0.05167234461630582,0.05932318426084213,0.027421375598690022,1.0,1.0,0.07227576731898291,0.03364022168062197,1.0,0.06292793378033985,0.07190156230720982,1.0,0.03248238988077736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
351346,31140801,Confessions On An Island,eng,"An abducted woman trapped on an island is given a chance to escape, provided she tells stories emerging from the stories her intriguing abductor tells her.
Clueless about why she is being forced to participate in this game of Russian Matryoshka Dolls, the woman, a bestselling author, decides to play along. And therein begins a thrilling tale narrated by an island.
Of a man and woman consumed by the power of their imagination and truth, even as the stakes are gradually raised. Soon the only way out is in - into the past, heart and mind.
The island is ready to confess.
Are you ready for the truth?",[],59.0,190.0,39.0,4.72,0.1334502633825733,0.148012160354966,0.12557429262688732,0.10263638485009541,1.0,0.11404396699839942,0.14610988176470377,0.14283965087863096,1.0,0.09595853247845734,1.0,1.0,0.10518331820792612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
500883,32288152,"Forever Geek (Geek Girl, #6)",eng,"My name is Harriet Manners and I'll be a geek forever...
Harriet Manners knows almost every fact there is.
Modelling isn't a sure-fire route to popularity. Neither is making endless lists. The people you love don't expect you to transform into someone else. Statistically, you are more likely to not meet your Australian ex-boyfriend in Australia than bump into him there.
So on the trip of a lifetime Down Under Harriet's to-do lists are gone and it's Nat's time to shine! Yet with nearly-not-quite-boyfriend Jasper back home, Harriet's completely unprepared to see supermodel ex Nick. Is the fashion world about to turn ugly for GEEK GIRL?
It's time for Harriet to face the future. Time to work out where her heart lies. To learn how to let go...",[],523.0,400.0,115.0,4.55,0.0938525561598497,0.09769656390484667,0.08067446495999989,0.08318105632586602,1.0,1.0,1.0,0.07624813031625105,0.08974475210690534,0.09858778429154855,0.0884613089936507,1.0,0.06682291450297419,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
206383,24993307,"Angelwings (Angelwings, #1-9)",eng,"Supernatural - Dean & Sam
Dean is infected by an incubus and Sam takes him to a woman recommended by Bobby to try and find a cure. And then things start to get really weird.
Words:178,258 complete in 9 parts
Cover by dreamery 101",[],1.0,535.0,1.0,5.0,0.058168503373536996,0.049703955467554815,0.059012829518554924,0.032708102928600234,1.0,0.04704021068411373,0.05770617257479011,0.04063925658712336,1.0,0.03851855411398456,1.0,1.0,0.030420575579259708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
244448,20816417,I.W.W. Songs,eng,"The IWW is a member-run union for all workers, a union dedicated to organizing on the job, in our industries & in our communities. IWW members are organizing to win better conditions today & build a world with economic democracy tomorrow. We want our workplaces run for the benefit of workers & communities rather than for a handful of bosses & executives.
We are the Industrial Workers of the World because we organize industrially. This means we organize all workers producing the same goods or providing the same services into one union, rather than dividing workers by skill or trade, so we can pool our strength to win our demands together. Since the IWW was founded in 1905, we have made significant contributions to the labor struggles around the world & have a proud tradition of organizing across gender, ethnic & racial lines long before such organizing was popular.",[],1.0,68.0,1.0,5.0,1.0,1.0,0.051558367213742747,1.0,0.06489585134913076,0.05570093197371302,0.06144037096209995,0.06544152316706447,0.04596831324788606,0.05787040372100876,0.045940473619644484,0.05225247718006681,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214893,15747245,Close Your Eyes and See,en-US,"CLOSE YOUR EYES AND SEE is the heart-pounding sequel to SPARROW'S TEARS, and part two of the SPARROW'S TEARS TRILOGY. Special Forces Captain James Ross and his girlfriend Lin Sparrow cross destinies once again with rogue CIA agent and traitor Julius Creedmoor. Members of Abu Sayyaf have kidnapped Ross's best friend, CIA agent Randal Kloet, and are holding him for ransom in the Philippines. Kloet will be murdered if the ransom is not paid in 96 hours. Captain Ross rushes to Manila in an attempt to find his old friend, and finds the clairvoyant Lin Sparrow instead. In country, Ross enlists the aid of burned-out and suicidal former U.S. Secret Serviceman Peter Christianson. Together, they form an unlikely alliance with the intriguing and mysterious taxicab driver known as Emanuel. But Julius Creedmoor is pulling the strings, and nothing is what it seems in this treacherous world of international terrorism and betrayal.",[],3.0,340.0,1.0,5.0,1.0,1.0,1.0,0.06884718984780216,0.0989851999275338,0.09987285513369452,0.0987219155980341,0.0847234103779664,0.09300357116323144,0.06845849643107213,1.0,0.09022308348072698,0.07805037636737779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
